,Shannon,Fisher,GBP,E2,E3,R2,R3,G1,G2,G3,Ig,Corr_MP2
911,268.0914018,14704.77807,2432.309152,1893.74597,67393.5892,366.546583,379.879809,-177.3600677,137.7540616,493.9893745,3.28886687,-6.851784265
912,268.4832018,14706.38243,2431.708815,1893.78336,67403.7939,366.587225,380.02324,-179.316979,138.6251844,494.6838819,3.30529058,-6.995659951
913,268.270796,14705.30002,2432.049855,1893.72228,67396.6206,366.553191,379.906895,-178.1923708,138.0811327,494.287139,3.29087004,-6.928717962
914,268.0395264,14704.7807,2432.391926,1893.77925,67393.419,366.544252,379.875839,-177.24009,137.7329318,493.8417822,3.28707742,-6.834358245
915,268.1584898,14705.36386,2432.249421,1893.91512,67404.6276,366.573501,379.965909,-177.8793784,137.580512,494.1532326,3.30162407,-6.885363109
916,267.98175,14704.46467,2432.347239,1893.81812,67395.9654,366.549214,379.88338,-177.2131454,137.4564783,494.0881323,3.29095984,-6.852363153
917,267.9573005,14704.3258,2432.572055,1894.0058,67413.0611,366.532847,379.835586,-176.6277733,135.8106495,493.6916308,3.28254851,-6.785922815
918,267.7944016,14703.8983,2432.589642,1893.96944,67404.6886,366.519958,379.795915,-176.4275591,136.4448729,493.8033778,3.27596634,-6.778213769
919,268.265043,14705.46748,2431.979149,1893.77469,67401.4614,366.564082,379.936844,-178.5198706,138.1618265,494.6126429,3.29671678,-6.960589675
920,268.046779,14704.5331,2432.390859,1893.76028,67395.1413,366.535277,379.844862,-177.1812063,137.6482487,493.8898923,3.28323802,-6.842421668
921,268.1168506,14704.90449,2432.332318,1893.80597,67398.4961,366.543107,379.876548,-177.3801682,137.4572641,493.9650645,3.28570112,-6.84578863
922,268.1428537,14704.9165,2432.317478,1893.86518,67401.6746,366.549252,379.893433,-177.5015465,137.4108802,494.1974582,3.28920104,-6.857536839
923,267.86433,14704.21832,2432.548306,1893.95242,67401.9544,366.527557,379.81933,-176.5212238,136.5527011,493.6775709,3.27987604,-6.774457417
924,268.1427376,14705.15867,2432.143386,1893.77259,67396.3947,366.565201,379.939951,-177.9299662,138.1154995,494.2649154,3.29754936,-6.90159948
925,268.366178,14705.82575,2431.827021,1893.69631,67397.6513,366.573622,379.972057,-178.9314773,138.7646066,494.6785831,3.30039158,-6.988493489
926,268.1912267,14705.41347,2432.159546,1893.80213,67400.2006,366.563557,379.94126,-178.0478327,137.8354249,494.227368,3.29550283,-6.899304074
927,268.2627278,14705.39259,2431.937947,1893.74824,67402.559,366.573443,379.961412,-178.5675252,137.8946516,494.767695,3.30219397,-6.972088938
928,267.9963359,14704.87034,2432.561357,1893.96774,67408.442,366.547799,379.883708,-176.9632031,136.5991542,493.8302798,3.28949396,-6.804032331
929,268.0135096,14704.59073,2432.297728,1893.74552,67393.6152,366.542431,379.868087,-177.332445,137.7983912,494.2111084,3.28652143,-6.85796562
930,268.2432892,14705.42298,2432.136512,1893.78951,67399.0136,366.56442,379.944208,-178.0969035,138.0640167,494.3325155,3.29590689,-6.907486561
931,268.2014062,14705.12286,2432.097466,1893.7279,67394.3021,366.553608,379.906183,-178.0418075,138.3251414,494.3845488,3.29138695,-6.916167424
932,268.2341005,14705.70556,2432.149953,1893.84882,67402.7557,366.577719,379.97635,-178.2665724,137.9983888,494.4399316,3.30383168,-6.920502137
933,268.1335846,14705.09027,2432.150862,1893.82197,67401.0356,366.562782,379.927762,-177.9087015,137.6769922,494.2713656,3.2973032,-6.905950189
934,267.9501327,14704.70952,2432.461204,1893.91134,67402.5882,366.550548,379.888856,-177.113917,137.1272511,494.0077553,3.29153083,-6.826235907
935,268.1290998,14705.02824,2432.210022,1893.74147,67395.457,366.5639,379.930405,-177.7729589,137.9824799,494.2362462,3.297983,-6.897233732
936,268.3086699,14705.65857,2432.001758,1893.70275,67396.5273,366.57155,379.962037,-178.4897171,138.3925661,494.4149354,3.30008044,-6.950837963
937,268.1515708,14704.98887,2432.400707,1893.67537,67390.0886,366.538373,379.859131,-177.2508077,137.960667,493.7014355,3.28391785,-6.839101581
938,268.1274874,14704.93834,2432.158811,1893.77561,67398.2525,366.562335,379.927308,-177.8592794,137.8564164,494.4294068,3.29674494,-6.908023324
939,268.0629897,14704.89738,2432.28824,1893.89453,67402.3761,366.550234,379.894555,-177.4755425,137.3624066,494.1555411,3.28998535,-6.855390725
940,268.3199961,14705.41373,2431.875444,1893.76241,67399.6493,366.56606,379.946549,-178.5485132,138.1405663,494.6261308,3.29713092,-6.959921411
941,268.3636085,14705.9283,2431.993455,1893.78153,67401.3584,366.580636,379.994825,-178.6643648,138.3200225,494.4482339,3.30375277,-6.953890437
942,267.9917861,14704.43135,2432.462516,1893.90411,67402.3645,366.532367,379.83312,-177.0472283,137.1066348,494.0030243,3.28223644,-6.832111064
943,268.299856,14705.37715,2431.934522,1893.7649,67399.4224,366.565298,379.940993,-178.5160963,138.2465688,494.5705028,3.29728801,-6.974644003
944,268.3481377,14705.65877,2432.042846,1893.67533,67394.79,366.55947,379.928722,-178.299102,138.4329252,494.1680185,3.29341361,-6.923829241
945,267.9689241,14704.50534,2432.334887,1893.8549,67400.8762,366.544658,379.872967,-177.2334306,137.2641878,494.1100131,3.28805196,-6.84821679
946,268.2587403,14705.79112,2432.107061,1893.8627,67404.4379,366.578676,379.986603,-178.4020859,137.9872158,494.3717708,3.30314551,-6.926244421
947,268.1736709,14704.87813,2432.307103,1893.89313,67403.6699,366.54049,379.865674,-177.4066847,137.0576171,493.938905,3.28491416,-6.852651649
948,268.0990023,14704.9021,2432.360505,1893.88382,67405.561,366.544938,379.878115,-177.3200021,136.7189742,493.9552793,3.28735985,-6.840780013
949,268.0235581,14704.65381,2432.276217,1893.78698,67396.1566,366.547938,379.879672,-177.5149096,137.7569581,494.201691,3.29027667,-6.881053167
950,268.0461936,14704.77841,2432.326159,1893.80041,67398.8857,366.548525,379.890037,-177.3943066,137.5107942,493.9957227,3.28900189,-6.851019093
951,268.1308429,14705.06168,2432.274993,1893.92495,67407.6657,366.553364,379.904398,-177.7174179,137.0937133,494.3308649,3.29130232,-6.88279186
952,268.1694441,14705.07319,2432.238555,1893.8493,67404.3521,366.562909,379.92819,-177.8119827,137.3969773,494.3397131,3.29727102,-6.896063037
953,267.9904669,14704.76668,2432.462995,1893.80569,67400.7488,366.552247,379.899038,-177.0597395,137.008256,493.9456114,3.29131301,-6.818857763
954,268.2017564,14705.27034,2432.171162,1893.79877,67397.8616,366.564158,379.937597,-177.9628574,137.9589227,494.1865876,3.29687808,-6.90006798
955,268.2143015,14705.39851,2432.237426,1893.88254,67404.982,366.561658,379.930423,-177.9021293,137.4584831,494.2144256,3.29549567,-6.88900531
956,268.2896682,14705.38253,2432.190537,1893.77546,67400.8994,366.557217,379.917551,-177.9686333,137.5718697,493.9950775,3.29313013,-6.903277299
957,268.1346402,14705.29977,2432.219101,1893.85812,67402.5136,366.565726,379.946286,-177.923482,137.6813918,494.2174543,3.29697169,-6.888079597
958,268.0444473,14704.67764,2432.337429,1893.86379,67404.2347,366.549282,379.888271,-177.2894032,137.0174922,493.9961134,3.29021495,-6.847054918
959,267.8918271,14704.22234,2432.55823,1893.90494,67401.6598,366.526005,379.816369,-176.5534221,136.5076496,493.5524463,3.27873798,-6.778704702
960,268.3622413,14705.74395,2432.067335,1893.71457,67394.8102,366.56873,379.959152,-178.3683133,138.4233546,494.1527071,3.29769634,-6.925821968
961,268.2200071,14705.26045,2432.177845,1893.71453,67392.7408,366.551089,379.899573,-177.9428349,138.338482,494.1401084,3.28995252,-6.902694911
962,268.3046255,14705.35718,2432.162334,1893.70544,67395.7277,366.56296,379.936496,-178.1222328,138.1934911,494.3680974,3.29570394,-6.916018987
963,267.9382191,14704.49218,2432.414107,1893.86657,67401.4158,366.5416,379.864263,-177.089457,137.046631,493.9292452,3.28642013,-6.834183993
964,268.0133706,14704.73988,2432.27177,1893.92249,67407.1401,366.557127,379.906585,-177.5587791,137.1847397,494.2491315,3.29506091,-6.882311336
965,268.1074246,14705.02617,2432.369498,1893.85189,67401.7395,366.54495,379.880239,-177.385254,136.6310863,493.7772805,3.28701211,-6.840305639
966,268.2379312,14705.28502,2432.196445,1893.86719,67406.4449,366.556049,379.916293,-177.9829495,137.4004236,494.1446581,3.29209223,-6.897245432
967,267.9637851,14704.33733,2432.401894,1893.81925,67398.1788,366.529065,379.823687,-177.0382803,137.3524235,493.9484831,3.28053177,-6.838802862
968,268.2812966,14705.4374,2432.126681,1893.6793,67393.237,366.557415,379.9199,-178.1335938,138.4249071,494.2256972,3.29296885,-6.9198246
969,268.2255881,14705.30629,2432.343855,1893.78239,67397.1542,366.556587,379.919816,-177.6207698,137.6909532,493.9977498,3.29211924,-6.856496921
970,268.0889252,14704.73015,2432.391497,1893.77752,67396.3732,366.547269,379.881772,-177.3008432,137.6077016,493.9882293,3.28921942,-6.844466931
971,268.6570729,14706.66422,2431.535433,1893.71697,67403.6771,366.585723,380.018189,-179.9161779,139.0444316,494.9731068,3.30462046,-7.06460909
972,268.350382,14705.79298,2431.865249,1893.87856,67411.3021,366.558736,379.92739,-178.9418673,138.0223234,494.8195749,3.29277654,-6.994268842
973,268.1656694,14705.17287,2432.357012,1893.83286,67401.6562,366.555876,379.911614,-177.6736971,137.4791909,494.0144416,3.29285022,-6.877772582
974,268.3776809,14705.59178,2432.132589,1893.75448,67397.2732,366.564756,379.947455,-178.2519741,138.3204321,494.2419112,3.29557546,-6.920534388
975,268.0931126,14704.89434,2432.344647,1893.8919,67404.7446,366.555518,379.9106,-177.411471,137.0409623,494.1540085,3.2927219,-6.849189866
976,268.0462219,14704.66457,2432.334057,1893.81079,67398.6222,366.54913,379.88468,-177.4913192,137.7221235,494.2389075,3.29058081,-6.879359565
977,268.1346949,14704.95977,2432.193038,1893.78972,67400.5241,366.553506,379.901531,-177.7981156,137.6546036,494.2225245,3.29215705,-6.898313917
978,267.9533788,14704.33859,2432.508934,1893.88885,67401.9597,366.537803,379.846821,-176.8932139,136.958957,494.0748293,3.28554459,-6.820122424
979,267.8830133,14704.22802,2432.47083,1893.81085,67396.1989,366.541496,379.857998,-176.9369438,137.4723967,493.9956387,3.28744916,-6.831931158
980,268.0721552,14705.07169,2432.368386,1893.78281,67395.6898,366.557296,379.914025,-177.5538657,137.9772303,494.1308833,3.29384081,-6.862315603
981,268.1963032,14705.07866,2432.3727,1893.90265,67404.9319,366.546465,379.886413,-177.477368,137.1520853,494.0233272,3.28750821,-6.852389013
982,268.0816503,14704.98443,2432.201339,1893.76343,67395.8188,366.560431,379.92511,-177.8034446,138.1061951,494.3748497,3.29514878,-6.892447807
983,268.3078656,14705.69785,2432.091492,1893.69475,67393.3914,366.571652,379.9679,-178.302314,138.6691347,494.1174148,3.29935164,-6.916091635
984,268.164753,14705.20667,2432.219478,1893.825,67399.8143,366.563282,379.93499,-177.8448409,137.7531199,494.3013511,3.29646638,-6.892293824
985,268.2893186,14705.25008,2432.134865,1893.81443,67401.7798,366.544478,379.88045,-178.081343,137.8028017,494.2792604,3.28636514,-6.917110849
986,268.0384566,14704.63848,2432.384041,1893.85358,67401.7492,366.542015,379.864992,-177.2048917,137.1406228,493.9309384,3.28673361,-6.841805375
987,268.0643414,14704.63214,2432.291053,1893.86384,67402.1957,366.536471,379.850022,-177.3430489,137.1690673,494.137145,3.283438,-6.857495703
988,268.2582194,14705.29911,2432.290537,1893.86165,67402.9864,366.55288,379.909385,-177.7496379,137.564637,494.0085114,3.29014166,-6.870350119
989,267.9552152,14704.57087,2432.481718,1894.09633,67412.8745,366.543646,379.868045,-177.0581516,136.4027629,493.9660155,3.28806184,-6.822865131
990,268.1064129,14705.15392,2432.338342,1893.86859,67400.4095,366.551546,379.898473,-177.6320207,137.6155466,494.0274026,3.29053536,-6.867086929
991,268.4283477,14706.06773,2431.77197,1893.68888,67398.04,366.576234,379.98112,-179.1994283,138.8564207,494.8121171,3.30135967,-7.014263549
992,267.9871414,14704.50564,2432.406174,1893.69049,67392.1872,366.543755,379.869432,-177.1173475,137.696042,493.8736289,3.28776893,-6.841068414
993,268.1577348,14705.09222,2432.161985,1893.76417,67396.1554,366.556145,379.911842,-177.9041031,138.1424797,494.1808766,3.29304926,-6.904121097
994,268.2231693,14705.34107,2432.161464,1893.70906,67394.1579,366.562499,379.931878,-178.0255142,138.3116553,494.340858,3.2960454,-6.90660361
995,268.3444766,14705.63237,2432.108299,1893.81394,67401.5771,366.563462,379.944624,-178.267639,137.9508705,494.2220563,3.29484664,-6.914012543
996,268.0965197,14704.98371,2432.34774,1893.87175,67400.8384,366.560062,379.920923,-177.5711059,137.4888411,494.2090173,3.29549809,-6.871714513
997,268.2899758,14705.50438,2432.133848,1893.74144,67396.3932,366.564155,379.944146,-178.145161,138.3051675,494.1977665,3.295639,-6.909669056
998,267.9068864,14704.24907,2432.478428,1893.95334,67409.7254,366.54084,379.855217,-176.9594408,136.3509993,494.1540814,3.28722584,-6.8321465
999,268.2250872,14705.3247,2432.137266,1893.79787,67403.4275,366.552087,379.904863,-178.0376354,137.6614575,494.2597147,3.28993899,-6.904465629
1000,268.0405883,14704.89618,2432.602116,1893.91309,67402.2567,366.548185,379.88482,-176.8839903,136.6874857,493.5487452,3.28962994,-6.798890453
1001,268.2209053,14705.23876,2432.199153,1893.84237,67400.7148,366.559427,379.925284,-177.9353576,137.7842004,494.2578134,3.29395136,-6.898609929
1002,268.2385623,14705.48587,2432.119176,1893.97352,67414.6057,366.561422,379.933075,-178.1544278,136.2198431,494.3152367,3.29465858,-6.906582505
1003,268.1298444,14704.91988,2432.419616,1893.85603,67399.9326,366.547052,379.885688,-177.3480611,137.4268031,493.830878,3.28835545,-6.842848799
1004,268.1672024,14704.88393,2432.371673,1893.79916,67397.0085,366.54436,379.877663,-177.4205678,137.6252868,493.7934128,3.28698521,-6.853691006
1005,268.2475684,14705.25941,2432.165069,1893.60102,67389.9919,366.551123,379.897125,-177.8985445,138.4035825,494.2299185,3.29031752,-6.910089321
1006,268.3817648,14705.95004,2432.001678,1893.81022,67400.3344,366.577246,379.986604,-178.722169,138.5056801,494.4941292,3.30159549,-6.955910661
1007,268.1067238,14704.78158,2432.374359,1894.02058,67417.3466,366.545469,379.876603,-177.4020794,136.1369783,493.9573848,3.28834744,-6.858046058
1008,267.991117,14704.44932,2432.489199,1893.82657,67399.0063,366.533854,379.839285,-176.9962022,137.1125711,493.9444608,3.2827352,-6.82426938
1009,268.2666932,14705.2499,2432.162574,1893.7677,67399.8638,366.558037,379.919959,-178.028808,137.8776351,494.1921202,3.29363864,-6.912038408
1010,267.9118665,14704.573,2432.606011,1894.00568,67410.7202,366.537028,379.849682,-176.7768562,136.1707283,493.8800786,3.28425693,-6.793078519
1011,268.2284234,14705.29025,2432.148679,1893.66688,67390.8779,366.566013,379.942699,-178.0346191,138.6268437,494.1036467,3.29800244,-6.912530048
1012,268.5538912,14706.20597,2431.81734,1893.66836,67397.0391,366.568507,379.962292,-179.0943868,138.7026501,494.5332801,3.29677835,-6.996074704
1013,268.0105014,14704.75074,2432.506015,1893.89118,67401.4704,366.544953,379.873237,-177.0692941,137.2773248,493.7925655,3.28844585,-6.82033086
1014,267.8835675,14704.24619,2432.604611,1893.88061,67400.1437,366.541791,379.85819,-176.70782,136.9195511,493.8628491,3.28778068,-6.806121478
1015,268.256101,14705.35474,2432.345604,1893.74777,67394.1181,366.554067,379.911287,-177.5830587,137.933425,493.7044819,3.29110926,-6.852755736
1016,268.0319119,14704.59651,2432.327428,1893.83629,67398.8507,366.544843,379.86889,-177.4336313,137.560264,494.1884557,3.2889284,-6.876474193
1017,268.0730766,14704.77623,2432.322508,1893.88845,67405.0048,366.557587,379.907442,-177.557513,137.3569308,494.2253625,3.29540608,-6.883641774
1018,268.0972143,14704.77418,2432.220028,1893.75021,67395.558,366.551761,379.893989,-177.7269056,138.0571177,494.2737789,3.29175503,-6.902493781
1019,268.1153194,14704.93269,2432.286672,1893.7767,67396.4321,366.558445,379.919403,-177.6746589,137.945625,494.2009376,3.2941854,-6.883871818
1020,268.1933366,14704.97866,2432.365147,1893.83843,67399.1819,366.540341,379.864951,-177.3795798,137.3729735,493.8305385,3.28491352,-6.848222777
1021,268.237231,14705.4616,2432.178245,1893.86528,67405.4482,366.558403,379.925044,-178.0122915,137.4422835,494.2147192,3.29302689,-6.894107147
1022,268.2021292,14705.18428,2432.174115,1893.75779,67395.2997,366.558459,379.91892,-177.9395354,138.195472,494.1187536,3.29422947,-6.899884205
1023,268.0234047,14704.76013,2432.279715,1893.81616,67400.0269,366.554477,379.89958,-177.6097846,137.7236215,494.4016239,3.29358564,-6.888158558
1024,267.9963817,14704.54827,2432.439762,1893.79032,67395.6211,366.539895,379.858346,-177.1008762,137.4734584,493.8482111,3.2857618,-6.837882134
1025,268.5208039,14706.10053,2431.847547,1893.8131,67404.8271,366.57118,379.969852,-179.1078458,138.468569,494.8613773,3.2981123,-6.997023104
1026,268.0012398,14704.6108,2432.41512,1893.91813,67405.1249,366.545206,379.874115,-177.2898294,136.8844544,494.1136339,3.28831005,-6.857803691
1027,268.0810875,14704.87354,2432.393622,1893.8511,67401.6129,366.542687,379.872761,-177.3147248,137.2783671,493.807316,3.28604476,-6.839539224
1028,267.9897105,14704.54172,2432.404843,1893.91729,67403.3096,366.539839,379.855741,-177.1087915,137.0231587,493.9660266,3.2861768,-6.832297575
1029,268.1002348,14704.54022,2432.455905,1893.78111,67395.177,366.532189,379.83398,-177.0583076,137.5374016,493.8046786,3.28199557,-6.837711367
1030,268.3462625,14705.56126,2432.058124,1893.75782,67397.6239,366.562644,379.939284,-178.3428729,138.2840465,494.4043022,3.29495951,-6.932916254
1031,268.5256658,14706.24337,2431.762034,1893.71689,67398.9603,366.57452,379.984549,-179.2525514,138.9495156,494.721001,3.29895857,-7.002412047
1032,268.1513269,14704.88191,2432.416229,1893.88364,67405.264,366.548829,379.888238,-177.3069425,136.989181,493.9839319,3.28976552,-6.844577262
1033,268.0048269,14704.83155,2432.514213,1893.89087,67401.2208,366.548217,379.885195,-177.1079886,137.1938326,493.8466285,3.28972306,-6.822598149
1034,268.67791,14706.63664,2431.626292,1893.68689,67401.2254,366.585137,380.017013,-179.777714,138.9850766,494.7543355,3.30415518,-7.048390911
1035,268.3553832,14705.60029,2432.011697,1893.76112,67398.4961,366.565889,379.946443,-178.639128,138.452724,494.4698661,3.29702561,-6.971966317
1036,268.2729093,14705.44949,2432.119922,1893.68317,67392.2102,366.559493,379.928813,-178.0998405,138.4031933,494.1214661,3.29335972,-6.90871925
1037,268.2284656,14705.1375,2432.205124,1893.89292,67406.4193,366.547832,379.888976,-177.8911726,137.2740443,494.3432946,3.28844721,-6.904584017
1038,268.144618,14705.11334,2432.172596,1893.80452,67397.7921,366.556643,379.913314,-177.8740142,137.8923651,494.3492298,3.29328554,-6.896779056
1039,268.4643205,14705.94049,2431.919635,1893.62924,67393.8282,366.569919,379.962953,-178.8154459,138.8021934,494.524876,3.29813329,-6.975297932
1040,268.0618892,14704.75851,2432.447671,1893.76951,67393.9274,366.530403,379.833838,-177.1309064,137.5443851,493.7203902,3.28004278,-6.829605961
1041,268.3489352,14705.65693,2432.069514,1893.69184,67396.2524,366.560443,379.930394,-178.4709914,138.532839,494.3294498,3.29399009,-6.952536277
1042,268.2084532,14705.18797,2432.073323,1893.75028,67397.0219,366.561036,379.928884,-178.1026238,138.2546364,494.4045473,3.2951582,-6.921310042
1043,268.0518169,14704.59611,2432.119452,1893.86339,67407.3777,366.553191,379.895455,-177.7455861,137.146194,494.4780923,3.29290648,-6.906146937
1044,268.158216,14704.8985,2432.39919,1893.86376,67401.809,366.541962,379.87086,-177.3817407,137.4403866,493.8810534,3.28561398,-6.848078407
1045,267.9738675,14704.48914,2432.391349,1893.68831,67389.2683,366.548857,379.884791,-177.1268691,137.9085315,493.8645824,3.29042876,-6.840604624
1046,268.3243249,14705.52346,2432.062482,1893.75975,67398.6827,366.569324,379.955129,-178.4620002,138.3518165,494.5906951,3.29891009,-6.952108542
1047,268.2002162,14705.29627,2432.220742,1893.76914,67395.6874,366.561586,379.929065,-177.8443666,137.810651,493.9667415,3.29568472,-6.886110431
1048,268.1072606,14704.77427,2432.40001,1893.81236,67399.6167,366.544216,379.873187,-177.2696192,137.2777947,493.9574299,3.28762788,-6.844216808
1049,267.9829061,14704.68993,2432.493156,1893.87458,67402.5475,366.54435,379.872653,-177.03294,137.0302279,493.9127353,3.28785771,-6.819288077
1050,268.2061972,14705.1955,2432.33084,1893.75132,67396.0177,366.557387,379.913598,-177.7083761,137.9211284,493.9811256,3.29409631,-6.886962563
1051,268.1365558,14704.85052,2432.305393,1893.79737,67400.0842,366.532283,379.836499,-177.624661,137.5984905,494.2033896,3.28140598,-6.89114389
1052,268.3003376,14705.30788,2432.152837,1893.79686,67401.2458,366.555024,379.91285,-178.0579582,137.8095116,494.3266568,3.29146852,-6.911404307
1053,268.6317996,14706.54765,2431.758231,1893.78822,67404.0987,366.588435,380.026894,-179.4802349,138.6120991,494.5225896,3.30593748,-7.017365873
1054,268.0688116,14704.48537,2432.371821,1893.79868,67399.4496,366.539109,379.857364,-177.2437821,137.3167795,494.0608193,3.28499115,-6.857751305
1055,268.2736282,14705.27506,2432.218877,1893.7774,67398.46,366.560197,379.922519,-177.874741,137.8426118,494.0998909,3.29538946,-6.899888042
1056,268.2251245,14705.02109,2432.317949,1893.75513,67395.2196,366.549277,379.895078,-177.5773025,137.8955539,493.9980062,3.28898826,-6.866731381
1057,268.1868514,14705.00721,2432.256636,1893.7354,67394.4747,366.552837,379.902482,-177.7095605,138.1189832,494.0551133,3.29131597,-6.891327377
1058,267.998043,14704.48629,2432.502346,1894.00886,67409.8344,366.543613,379.867104,-177.0182034,136.5161317,493.955551,3.28808893,-6.826434721
1059,268.2251621,14705.70668,2432.208754,1893.75781,67397.6453,366.571011,379.959219,-178.1394278,138.2248986,494.2834421,3.30005434,-6.908359088
1060,268.2164147,14705.14379,2432.261951,1893.77912,67396.524,366.548698,379.890533,-177.7589,137.874569,493.9624501,3.28897577,-6.894587018
1061,268.2677008,14705.62846,2432.161964,1893.88487,67403.8607,366.566583,379.951889,-178.1005371,137.7980231,494.130827,3.29673687,-6.895494036
1062,268.2417148,14705.26387,2432.372054,1893.76347,67395.8885,366.54852,379.892984,-177.4979565,137.6969307,493.6834276,3.28850215,-6.850081101
1063,268.6495353,14706.60108,2431.643633,1893.61245,67396.2313,366.581433,380.00698,-179.7088219,139.4708354,494.8050199,3.3021206,-7.048789758
1064,268.1787365,14705.0541,2432.196798,1893.79047,67403.1715,366.543297,379.873681,-177.7841779,137.4009203,494.220472,3.28642361,-6.895478845
1065,268.1904733,14704.68923,2432.416581,1893.73775,67395.5426,366.530323,379.833274,-177.2693665,137.4637379,493.8941474,3.28004441,-6.852436022
1066,268.0215569,14704.51169,2432.646368,1893.91879,67401.6779,366.528944,379.826102,-176.6367502,136.7726151,493.4132688,3.28021348,-6.782882989
1067,268.2539384,14704.89622,2432.301144,1893.68549,67393.4753,366.541405,379.863921,-177.6512711,137.9994466,494.1176857,3.28608192,-6.891856857
1068,268.1210922,14705.10197,2432.317797,1893.84601,67403.1826,366.548982,379.88994,-177.6415644,137.3867803,493.9633859,3.28961912,-6.873924388
1069,267.9553731,14704.16255,2432.461345,1893.72436,67391.4414,366.531639,379.828033,-176.9394529,137.7235903,493.8877202,3.2825325,-6.837307933
1070,268.2181,14705.13151,2432.163068,1893.86343,67407.1138,366.558604,379.917311,-177.9411248,137.0977097,494.2434922,3.29465728,-6.909559342
1071,268.2994693,14705.35646,2432.386158,1893.73453,67394.2645,366.54665,379.890217,-177.5530284,137.8642415,493.5883464,3.28700594,-6.853765033
1072,268.1406631,14704.99258,2432.443007,1893.86873,67399.611,366.549282,379.894278,-177.3735394,137.5767538,493.937167,3.28915091,-6.841143018
1073,267.9327007,14704.26443,2432.446497,1893.80765,67400.421,366.535849,379.840845,-176.9393666,135.8194774,494.0013619,3.28460159,-6.830138828
1074,267.9823719,14704.32468,2432.472388,1893.79966,67397.9267,366.536082,379.842662,-176.9333958,137.0506682,493.9324031,3.2844812,-6.830929181
1075,268.3329464,14705.59567,2432.11059,1893.80971,67403.5693,366.561611,379.937159,-178.3624223,137.8555597,494.4784443,3.29401219,-6.935443891
1076,268.0290061,14704.60401,2432.50067,1893.82781,67398.7455,366.541881,379.866693,-177.0803068,137.3308154,493.8716824,3.28633684,-6.826819796
1077,268.1055296,14704.68655,2432.487215,1893.84259,67401.2671,366.540076,379.859863,-177.1116934,137.0739431,493.8152493,3.28567347,-6.834581905
1078,268.1157079,14704.86902,2432.247247,1893.72586,67393.2253,366.543946,379.873983,-177.6550902,138.0953805,493.9574765,3.28710634,-6.892048549
1079,268.1756883,14705.07158,2432.305148,1893.85128,67403.8291,366.555185,379.909398,-177.6902905,137.2912363,494.1236907,3.29251015,-6.881882523
1080,268.1426595,14705.02831,2432.197301,1893.7745,67396.0607,366.556033,379.912434,-177.898579,138.2414828,494.3398675,3.29278774,-6.906347883
1081,268.3145228,14705.66677,2432.031065,1893.78661,67403.2709,366.572493,379.966104,-178.5403287,138.1438132,494.5195169,3.30034367,-6.951881356
1082,268.503186,14705.98729,2431.935518,1893.84884,67408.6761,366.57156,379.969335,-178.8742851,137.7632706,494.4314427,3.29860397,-6.974023426
1083,267.9694086,14704.36208,2432.51992,1893.75851,67395.5656,366.534776,379.841448,-176.8620578,137.2781252,493.749895,3.28331072,-6.818849332
1084,267.9772803,14704.28862,2432.481258,1893.80586,67398.2665,366.533654,379.83533,-176.8926857,137.2875252,493.95045,3.28324366,-6.826194243
1085,268.2544152,14705.55168,2432.185221,1893.76396,67398.7454,366.561758,379.936015,-178.0655838,137.9934458,494.0743804,3.29454952,-6.898652726
1086,268.0781327,14704.58374,2432.364722,1893.8128,67398.1065,366.539969,379.86093,-177.259107,137.4324938,494.0578684,3.2852182,-6.854585154
1087,268.2779046,14705.32295,2432.245546,1893.95548,67411.3389,366.562238,379.931901,-177.9358907,136.9936451,494.193913,3.29586338,-6.898602848
1088,268.2719794,14705.56878,2432.207812,1893.84792,67402.6528,366.568109,379.953979,-178.1085878,137.9933478,494.152918,3.29819677,-6.901417839
1089,268.2123595,14705.14427,2432.140106,1893.70063,67393.8827,366.560025,379.924895,-177.9702038,138.3119656,494.1924749,3.29481346,-6.908971686
1090,268.0743208,14704.75263,2432.478656,1893.84938,67400.4275,366.536793,379.852538,-177.1317519,137.2325848,493.7108503,3.28346091,-6.827189619
1091,268.1773616,14704.98289,2432.342422,1893.89178,67409.7581,366.541111,379.863898,-177.6203379,136.9582184,494.2286872,3.28577604,-6.880747716
1092,268.2694939,14705.40899,2432.146901,1893.78042,67401.7103,366.566016,379.946272,-178.0975869,137.5637652,494.1334143,3.29729069,-6.910693994
1093,268.274996,14705.52515,2432.19513,1893.69929,67395.099,366.569484,379.958865,-178.0717495,138.2506078,494.136338,3.29859683,-6.904245572
1094,267.9983075,14704.53964,2432.426792,1893.80559,67397.1259,366.541161,379.865411,-177.1079604,137.4018762,493.9658544,3.28572032,-6.833817935
1095,267.983492,14704.49898,2432.531111,1893.93133,67405.7206,366.541194,379.861193,-176.9727555,136.7054631,493.9764182,3.28657728,-6.82283292
1096,268.0725513,14704.68177,2432.474764,1893.91878,67402.6072,366.537003,379.852949,-177.1595344,137.1569572,493.9173092,3.28356458,-6.830080553
1097,268.2145214,14704.94175,2432.275634,1893.76442,67398.1032,366.544339,379.874903,-177.7242977,137.8065832,494.1195839,3.28721754,-6.893262299
1098,267.8523048,14704.16834,2432.756559,1893.97093,67404.926,366.536166,379.840278,-176.4727936,136.4883335,493.7329346,3.28519083,-6.785942269
