,Shannon,Fisher,GBP,E2,E3,R2,R3,G1,G2,G3,Ig,Corr_MP2,MP2,Corr_CCSD,CCSD,Corr_CCSD(T),CCSD(T),RHF
875,44.81938894,2756.96055,410.8928223,488.151672,41990.6679,62.8204867,68.1826435,-0.68895608,-13.76370496,65.04412936,1.53616991,-1.351509003,-457.6791461,-1.3863621,-457.7139992,-1.421901941,-457.749539,-456.3276371
876,44.75152404,2757.684785,410.975884,488.207541,41989.5859,62.7246573,67.8171607,-0.950435,-12.94858536,64.57979012,1.49573856,-1.347462243,-457.6773068,-1.3829952,-457.7128398,-1.41798577,-457.7478304,-456.3298446
877,44.55400857,2756.527621,410.7803982,488.210852,41992.3407,62.7382316,67.9032688,-0.77231961,-13.91677079,65.71877633,1.49235716,-1.352204184,-457.6922998,-1.3866219,-457.7267176,-1.42234154,-457.7624372,-456.3400957
878,44.66016605,2757.710963,410.8163351,488.223224,42000.7712,62.7562193,67.9273569,-1.24199676,-12.93389314,65.19609233,1.50912462,-1.351343403,-457.6786772,-1.3872187,-457.7145526,-1.422841903,-457.7501758,-456.3273338
879,44.91067418,2758.09117,410.9610281,488.186143,42000.3768,62.7864507,68.0203135,-1.22054229,-13.60840363,65.00001885,1.52439715,-1.351363249,-457.6749968,-1.3870817,-457.7107153,-1.422533451,-457.7461671,-456.3236336
880,44.49454116,2756.497297,410.7149097,488.214772,41996.2351,62.7062288,67.8281414,-0.99579612,-12.9350776,65.81751417,1.47611604,-1.356397801,-457.6789812,-1.3905058,-457.7130892,-1.426775107,-457.7493585,-456.3225834
881,44.12883648,2756.567866,410.5790974,488.319165,41998.8191,62.5886887,67.4442488,-1.27782531,-11.64940702,65.90339832,1.41665205,-1.353316765,-457.6769577,-1.3882463,-457.7118873,-1.424132907,-457.7477739,-456.3236409
882,44.20251959,2755.774238,410.5438087,488.275653,41998.3239,62.5748497,67.4164425,-1.17665775,-12.70216087,66.72707332,1.4038827,-1.35726955,-457.6891051,-1.3911464,-457.722982,-1.427610149,-457.7594457,-456.3318356
883,44.97402048,2757.350221,410.9538918,488.13335,41993.2399,62.5718847,67.3703817,-0.92031889,-12.34632975,64.36280904,1.40856139,-1.352871918,-457.6982646,-1.3876069,-457.7329996,-1.423281642,-457.7686744,-456.3453927
884,44.42507194,2756.713331,410.6647874,488.201623,41991.5115,62.6202851,67.5185507,-1.18225491,-12.23238944,65.7026935,1.43653147,-1.352882258,-457.6766946,-1.3884449,-457.7122573,-1.42434639,-457.7481588,-456.3238124
885,44.73769562,2756.119129,410.6847902,488.126779,41997.8667,62.6683609,67.7160687,-0.96776098,-13.12164637,66.01894677,1.45213519,-1.358473344,-457.6849027,-1.3926391,-457.7190684,-1.429217203,-457.7556466,-456.3264294
886,44.69628658,2756.818011,410.7775145,488.182593,41996.8901,62.6086387,67.4935706,-1.00468643,-12.50907128,65.14342347,1.4262755,-1.354449283,-457.6898318,-1.3891375,-457.72452,-1.425250619,-457.7606331,-456.3353825
887,45.06977806,2757.591771,410.9369925,488.114166,41998.7172,62.7130661,67.8162259,-1.10257618,-13.24778815,64.91473094,1.48140286,-1.353669276,-457.6874582,-1.3889315,-457.7227204,-1.424707227,-457.7584962,-456.333789
888,44.47446316,2757.364083,410.7487202,488.291794,42005.9562,62.5070068,67.1618698,-1.27635568,-11.68702103,64.93809246,1.37672342,-1.354299186,-457.6833045,-1.3891145,-457.7181199,-1.425054852,-457.7540602,-456.3290054
889,44.42268962,2757.368498,410.6915265,488.313705,42009.6091,62.5297258,67.27936,-1.51191615,-11.41253196,65.3086023,1.38314311,-1.354353731,-457.6697951,-1.3895022,-457.7049436,-1.425628504,-457.7410699,-456.3154414
890,44.76950258,2757.417829,410.8911425,488.194348,41995.9178,62.7914071,68.0529991,-0.89888213,-13.47345248,64.9290712,1.52883614,-1.350750775,-457.6701374,-1.3865098,-457.7058964,-1.421993421,-457.74138,-456.3193866
891,44.23524631,2755.530532,410.531217,488.213317,41990.1895,62.7548921,67.9388784,-0.8740678,-13.95341752,66.99503516,1.50772634,-1.354154274,-457.6688077,-1.3892958,-457.7039493,-1.425445989,-457.7400994,-456.3146534
892,45.04896154,2757.536004,410.8929566,488.148755,42008.1231,62.6529508,67.6254792,-1.06308488,-12.51335241,64.5584438,1.45337028,-1.35816855,-457.6757076,-1.3929096,-457.7104487,-1.429270749,-457.7468098,-456.3175391
893,45.13463439,2759.972475,411.1805724,488.312852,42024.6261,62.6198191,67.5067574,-1.70679783,-11.46715518,63.21293703,1.43846979,-1.351952055,-457.6806495,-1.3872993,-457.7159968,-1.422537726,-457.7512352,-456.3286975
894,44.50385472,2755.76719,410.546438,488.187146,42004.6406,62.7577405,67.9839662,-1.08774041,-13.75540039,67.02368768,1.49889464,-1.361446199,-457.6735528,-1.3955193,-457.707626,-1.432515849,-457.7446225,-456.3121066
895,44.5439557,2756.295146,410.8506399,488.192916,41980.9087,62.549918,67.3079132,-0.62794158,-12.49854491,64.88241974,1.39883956,-1.350479106,-457.6962557,-1.3847084,-457.730485,-1.420155587,-457.7659322,-456.3457766
896,44.13450293,2753.99478,410.3183958,488.168347,41990.0982,62.4096581,66.9144957,-0.77154787,-11.7306267,67.01700882,1.32005782,-1.361105152,-457.6741714,-1.3951309,-457.7081971,-1.432376447,-457.7454427,-456.3130662
897,44.60447938,2756.382519,410.7512577,488.170772,41991.4866,62.530951,67.2262376,-0.81266666,-12.5474608,65.24655768,1.39265909,-1.354384445,-457.6945376,-1.3887282,-457.7288813,-1.424757522,-457.7649107,-456.3401531
898,45.10629028,2758.102987,410.9478941,488.198758,42017.7269,62.4497611,67.0258926,-1.22757849,-10.5306988,63.37648746,1.34314092,-1.357609805,-457.6802165,-1.3924067,-457.7150134,-1.428573422,-457.7511802,-456.3226067
899,44.37671384,2755.709799,410.6329939,488.171482,41984.3869,62.5503103,67.3412442,-0.85629982,-12.26214791,65.92715304,1.39358413,-1.355186696,-457.6786572,-1.3895114,-457.712982,-1.425653174,-457.7491237,-456.3234705
900,44.69905263,2756.674055,410.8514394,488.157447,41985.7748,62.741584,67.9135049,-0.88728621,-13.7702284,65.6789092,1.49354016,-1.351201945,-457.6917835,-1.3861647,-457.7267463,-1.421658709,-457.7622402,-456.3405815
901,44.46108922,2756.272396,410.7128524,488.207647,41989.964,62.4158393,66.8882176,-0.94762758,-11.17293349,65.0482476,1.3282205,-1.353000519,-457.6994866,-1.3875222,-457.7340083,-1.423369953,-457.7698561,-456.3464861
902,45.03121051,2757.540511,410.9444002,488.142257,42001.9478,62.556314,67.3307663,-1.03066123,-11.95341672,64.26640304,1.40232106,-1.355377925,-457.6804474,-1.3902163,-457.7152858,-1.426246176,-457.7513157,-456.3250695
903,44.907188,2758.029176,410.9716594,488.224386,42005.2507,62.7818976,68.0198311,-1.21775112,-13.75077402,65.0026704,1.51965004,-1.35166795,-457.6856338,-1.3868761,-457.720842,-1.422381421,-457.7563473,-456.3339658
904,44.59894738,2757.623215,410.8419133,488.261465,42000.9251,62.5532542,67.356899,-1.21594702,-11.70732133,64.58099461,1.39691493,-1.350882128,-457.6868417,-1.3859253,-457.7218849,-1.421451321,-457.7574109,-456.3359596
905,44.65981266,2757.833695,410.8670874,488.256313,42002.1558,62.6876638,67.7164347,-1.25029842,-12.90846871,64.98708152,1.47213062,-1.350716802,-457.683104,-1.3861847,-457.7185719,-1.421698891,-457.7540861,-456.3323872
906,43.93639779,2754.932708,410.3863451,488.267488,41990.898,62.7088846,67.815135,-0.99247699,-13.69190183,67.78558513,1.47776307,-1.357218641,-457.6778503,-1.3914049,-457.7120366,-1.427988105,-457.7486197,-456.3206316
907,44.86839453,2758.464574,410.9988607,488.301943,42014.6164,62.5168278,67.1964064,-1.41682399,-11.5260988,63.99389908,1.38235343,-1.350658229,-457.6871604,-1.3859658,-457.722468,-1.421263098,-457.7577653,-456.3365022
908,44.58176066,2757.037976,410.7277732,488.222601,42002.9698,62.5455464,67.3042972,-1.27440228,-11.8123475,65.27443982,1.39417689,-1.356700102,-457.6756403,-1.391275,-457.7102153,-1.427573219,-457.7465135,-456.3189402
909,44.72538953,2756.671385,410.7842293,488.145241,41992.5733,62.5770129,67.4382052,-1.00638677,-12.44346456,65.24377219,1.40595178,-1.35426491,-457.6783713,-1.3891224,-457.7132288,-1.425256324,-457.7493627,-456.3241064
910,44.55051108,2756.245256,410.7023974,488.135765,41984.5203,62.6462689,67.6179211,-0.93329182,-12.86555955,65.78518928,1.44734261,-1.35319584,-457.6801477,-1.3882211,-457.715173,-1.424150264,-457.7511022,-456.3269519
911,44.41527422,2756.374033,410.6341478,488.201732,41992.3356,62.6088104,67.5212056,-1.1510415,-12.47708152,65.97516987,1.42111226,-1.353912002,-457.6894708,-1.3886719,-457.7242307,-1.424795227,-457.760354,-456.3355588
912,44.4538676,2757.747833,410.7394833,488.363553,42020.2875,62.615061,67.515145,-1.55852692,-12.22030569,65.46884473,1.43011889,-1.355585771,-457.6834213,-1.3903235,-457.7181591,-1.426379306,-457.7542149,-456.3278355
913,44.52034614,2755.085802,410.5123605,488.158856,42003.3911,62.4511894,67.0617358,-0.96202957,-11.84883766,66.34741169,1.33576945,-1.365438757,-457.6904901,-1.3980381,-457.7230894,-1.435542604,-457.7605939,-456.3250513
914,44.30653202,2756.765215,410.8033448,488.234387,41974.2573,62.7287059,67.8443357,-0.78864656,-13.3547417,65.39723931,1.49280183,-1.34399569,-457.6797455,-1.3797989,-457.7155487,-1.414601685,-457.7503515,-456.3357498
915,45.01722965,2757.129315,410.8806313,488.142135,42005.0455,62.5773338,67.4134843,-1.11769024,-12.35359611,64.82688092,1.40764954,-1.356980301,-457.6896047,-1.3915638,-457.7241882,-1.42776032,-457.7603847,-456.3326244
916,44.90196239,2755.43667,410.8176438,488.007991,41973.6129,62.6042859,67.4691395,-0.41186892,-13.36836987,65.45435557,1.42716669,-1.354792245,-457.6820472,-1.3890214,-457.7162764,-1.425150867,-457.7524058,-456.327255
917,44.85938496,2755.987639,410.7803666,488.083481,41991.2227,62.6340705,67.5488567,-0.71305126,-13.47415303,65.5655865,1.44369403,-1.357647292,-457.6788569,-1.3916611,-457.7128707,-1.428079401,-457.7492891,-456.3212096
918,44.63035142,2756.645875,410.6710438,488.2011,42006.2235,62.6261546,67.5737387,-1.36819389,-12.56749516,66.11994684,1.42973339,-1.358900961,-457.6832922,-1.3932288,-457.7176201,-1.429779351,-457.7541706,-456.3243913
919,44.8855628,2758.028881,410.8720932,488.21257,42010.5396,62.4956013,67.1653172,-1.32052901,-10.70855713,63.91503886,1.36728706,-1.355458839,-457.6828676,-1.3906657,-457.7180744,-1.426799415,-457.7542082,-456.3274088
920,44.41412943,2755.70687,410.5787196,488.168006,41990.906,62.5999755,67.4594887,-0.95958275,-12.7779482,66.35252376,1.42253495,-1.357043902,-457.6923396,-1.3913526,-457.7266482,-1.427802331,-457.763098,-456.3352957
921,44.25313784,2755.662918,410.5655368,488.222932,41989.9217,62.6233349,67.5401935,-0.90229584,-12.71637974,66.33199169,1.43555998,-1.354431842,-457.684621,-1.3888986,-457.7190878,-1.424967597,-457.7551568,-456.3301892
922,45.32917239,2757.136992,410.919975,488.100691,42017.3615,62.5491453,67.3387693,-0.95874452,-12.25597544,64.42551108,1.39175725,-1.364260608,-457.6747607,-1.3978751,-457.7083752,-1.434971436,-457.7454715,-456.3105001
923,44.25814336,2756.949979,410.6874833,488.318644,41998.0137,62.5813936,67.3867535,-1.09707769,-12.06106216,65.25902851,1.4205838,-1.351103939,-457.6798426,-1.3864073,-457.7151459,-1.422069082,-457.7508077,-456.3287386
924,44.39194543,2756.884731,410.7229567,488.208242,41983.6214,62.7344516,67.8559513,-1.03317124,-13.29039528,65.71857326,1.50095363,-1.348381114,-457.6715464,-1.3842802,-457.7074455,-1.419653105,-457.7428184,-456.3231653
925,44.37771518,2757.052476,410.7598253,488.258813,41989.2027,62.6059205,67.4811761,-1.1863034,-12.24072856,65.3773686,1.42831757,-1.348937749,-457.6791362,-1.3844535,-457.7146519,-1.419663375,-457.7498618,-456.3301984
926,45.27332882,2757.867705,410.9479326,488.13163,42018.2662,62.692322,67.7499734,-1.31221318,-12.78160607,64.81848125,1.47303146,-1.360912763,-457.677117,-1.3955029,-457.7117071,-1.432092105,-457.7482963,-456.3162042
927,45.35120025,2758.760719,411.1278071,488.171319,42016.7691,62.7155412,67.8360685,-1.08469278,-12.97335426,63.58088351,1.48525988,-1.355739787,-457.6803109,-1.3903937,-457.7149648,-1.426191529,-457.7507626,-456.3245711
928,44.76467033,2757.596442,410.8583468,488.227963,42005.5449,62.5952164,67.444855,-1.20845253,-12.00835159,64.63544829,1.42432544,-1.352437889,-457.69555,-1.3875252,-457.7306374,-1.423122475,-457.7662346,-456.3431121
929,44.53923827,2756.003177,410.7339413,488.169028,41985.0718,62.5273973,67.224196,-0.73206265,-12.20303351,65.2759489,1.38910046,-1.352978725,-457.6889115,-1.3876417,-457.7235744,-1.423459,-457.7593917,-456.3359327
930,44.75391897,2758.735269,410.9742217,488.288205,42006.5913,62.5563744,67.330057,-1.48889571,-11.26650313,63.87345059,1.40172515,-1.349804218,-457.6941021,-1.3853447,-457.7296425,-1.420617821,-457.7649157,-456.3442978
931,44.7853371,2755.67949,410.6375941,488.103558,42002.6187,62.5269103,67.2729782,-0.95953783,-12.47797146,66.01167621,1.37762309,-1.363709901,-457.6913462,-1.3969377,-457.724574,-1.434214478,-457.7618508,-456.3276363
932,44.96477396,2756.725397,410.821473,488.12121,42002.1138,62.4815613,67.1126506,-0.92752039,-11.75689838,64.6221938,1.36069661,-1.359341246,-457.6902735,-1.3933759,-457.7243082,-1.429966561,-457.7608989,-456.3309323
933,44.8074164,2756.695641,410.7820734,488.135462,41996.3453,62.7040535,67.822511,-1.03003767,-12.97386459,65.61892787,1.47153665,-1.356197726,-457.6820094,-1.3910591,-457.7168708,-1.427242924,-457.7530546,-456.3258117
934,44.28937453,2755.979167,410.5733785,488.222575,41992.9202,62.6957015,67.7800952,-1.04885835,-13.14725382,66.58226137,1.47098236,-1.356020812,-457.6743471,-1.3904523,-457.7087786,-1.426828101,-457.7451544,-456.3183263
935,44.56040912,2756.855957,410.7211771,488.181664,41992.9352,62.7028592,67.8069238,-0.96471907,-12.76508718,65.34085512,1.47617034,-1.352197021,-457.6798051,-1.3877364,-457.7153444,-1.423567106,-457.7511752,-456.3276081
936,44.47253039,2757.759583,410.9111183,488.294339,41991.4131,62.7425642,67.9000532,-1.02019393,-13.60004549,64.9860329,1.49774906,-1.345637025,-457.6990077,-1.3809753,-457.734346,-1.415744287,-457.769115,-456.3533707
937,44.69701752,2758.646274,410.9569615,488.328302,42012.8697,62.6332869,67.5966066,-1.37712841,-11.83328412,64.05065383,1.43694261,-1.351792988,-457.6860494,-1.3866789,-457.7209353,-1.422207152,-457.7564636,-456.3342564
938,44.77775709,2757.72474,410.8323959,488.277939,42018.8252,62.5149494,67.2183971,-1.444138,-11.33221439,64.68130638,1.37476196,-1.357620528,-457.6882238,-1.391982,-457.7225852,-1.428226617,-457.7588299,-456.3306033
939,44.2713746,2755.138429,410.6207983,488.15714,41973.9511,62.5455735,67.2973536,-0.62090394,-12.83975272,66.21530116,1.40048451,-1.35415425,-457.6822759,-1.3879179,-457.7160396,-1.424012569,-457.7521342,-456.3281217
940,44.90478256,2755.848374,410.8430027,488.054068,41981.0459,62.6566248,67.6590265,-0.52699611,-13.81047566,65.58487176,1.44977344,-1.354914679,-457.6772132,-1.3889941,-457.7112926,-1.425153067,-457.7474516,-456.3222985
941,44.26543686,2756.576557,410.671727,488.256572,41988.4055,62.6164629,67.487703,-1.03794168,-12.78429555,65.77730108,1.43769105,-1.349459662,-457.6914963,-1.3845028,-457.7265395,-1.420084871,-457.7621215,-456.3420366
942,44.39457439,2757.151755,410.6546307,488.307807,42010.1902,62.6974109,67.7766692,-1.43586511,-12.75649367,66.03985015,1.47241888,-1.354676953,-457.6764129,-1.3900544,-457.7117903,-1.426142409,-457.7478783,-456.3217359
943,44.891932,2759.12158,411.028234,488.330948,42020.5057,62.6600338,67.6391244,-1.52605079,-12.18330661,63.99810696,1.45617084,-1.352209624,-457.6778562,-1.3872797,-457.7129263,-1.422741753,-457.7483883,-456.3256465
944,45.94398772,2762.254458,411.5627329,488.268639,42043.6861,62.9621484,68.6082651,-2.03361315,-13.55682157,62.51225107,1.60918069,-1.351836603,-457.642141,-1.3881383,-457.6784427,-1.423282266,-457.7135866,-456.2903044
945,45.38638021,2760.977234,411.421622,488.285421,42016.7826,62.9716176,68.6169173,-1.65603098,-13.95279639,63.25134812,1.62217526,-1.345041816,-457.6682551,-1.381644,-457.7048573,-1.415929368,-457.7391427,-456.3232133
946,44.77589759,2757.972915,410.9692227,488.267414,42006.4594,62.6286662,67.5502828,-1.19441457,-11.96147134,64.27766288,1.447259,-1.354511222,-457.6385532,-1.3894075,-457.6734495,-1.425174749,-457.7092168,-456.284042
947,46.40179237,2763.827648,412.0086413,488.222985,42033.2232,62.8944661,68.2919712,-1.64474436,-12.80147481,59.74068524,1.59606387,-1.34384236,-457.6533027,-1.3807402,-457.6902005,-1.414423511,-457.7238838,-456.3094603
948,45.62323447,2761.266589,411.6347135,488.217563,42003.7639,62.8279861,68.1251123,-1.11605019,-12.73513547,61.33808769,1.55996052,-1.34191481,-457.6545835,-1.378517,-457.6911857,-1.412343074,-457.7250118,-456.3126687
949,45.94398949,2762.254459,411.5627332,488.268639,42043.6862,62.9621482,68.6082647,-2.03361372,-13.55682034,62.51224964,1.60918058,-1.351836627,-457.6421409,-1.3881384,-457.6784427,-1.423282295,-457.7135866,-456.2903043
950,45.38637963,2760.977232,411.4216218,488.285421,42016.7826,62.9716179,68.6169181,-1.6560307,-13.95279954,63.25134983,1.62217538,-1.345041803,-457.6682551,-1.381644,-457.7048573,-1.415929352,-457.7391427,-456.3232133
951,44.77589953,2757.972911,410.9692231,488.267414,42006.4596,62.6286661,67.5502826,-1.19441369,-11.96147583,64.27766311,1.44725895,-1.354511267,-457.6385532,-1.3894075,-457.6734495,-1.425174783,-457.7092168,-456.284042
952,45.47311858,2760.782101,411.5156957,488.228854,42004.9409,62.5164884,67.148042,-1.12248674,-9.99366029,60.56222136,1.40163847,-1.343328659,-457.6588126,-1.3798111,-457.695295,-1.413782811,-457.7292668,-456.315484
953,45.5436359,2760.94478,411.380968,488.266791,42030.092,62.7405475,67.8564967,-1.64607505,-11.84012764,62.27018635,1.50876807,-1.351159277,-457.6521963,-1.3871679,-457.6882049,-1.422132848,-457.7231699,-456.3010371
954,45.53994696,2761.912159,411.6442036,488.265003,42008.453,62.8488989,68.1988501,-1.22481794,-12.13142552,60.79115093,1.5697397,-1.341135521,-457.6335559,-1.3780195,-457.6704398,-1.411765152,-457.7041855,-456.2924203
955,46.45511819,2763.5976,412.0169261,488.198366,42031.8494,62.9517722,68.4878783,-1.50533585,-12.97958572,59.78439783,1.62587665,-1.344817572,-457.6570346,-1.3814281,-457.6936452,-1.415137354,-457.7273544,-456.312217
956,45.7889946,2762.8388,411.8104663,488.269147,42011.6578,62.8209444,68.070663,-1.38964995,-12.15708918,60.1145481,1.56144431,-1.337406123,-457.6606863,-1.3748579,-457.6981381,-1.407992283,-457.7312725,-456.3232802
957,45.02616929,2758.408894,410.9867955,488.254271,42019.0067,62.6393937,67.6087613,-1.2505779,-11.69189902,63.91169763,1.44563113,-1.355083523,-457.6462866,-1.390279,-457.6814821,-1.426236265,-457.7174394,-456.2912031
958,44.70756726,2758.182185,410.9459761,488.301232,42008.8971,62.6283567,67.5219375,-1.24042961,-11.99597687,64.29061726,1.44513829,-1.352335893,-457.6501398,-1.3877318,-457.6855357,-1.423299714,-457.7211036,-456.2978039
959,45.01508513,2758.666154,411.0459415,488.25139,42015.0034,62.5180582,67.2124788,-1.43094713,-11.14328472,63.61088037,1.38468297,-1.354675031,-457.6594055,-1.3895402,-457.6942706,-1.425342388,-457.7300728,-456.3047305
960,44.88607365,2757.403924,410.9868135,488.148861,41989.1203,62.7455817,67.9071437,-0.54813124,-13.06993631,64.04657709,1.50623548,-1.352088492,-457.6576708,-1.3871871,-457.6927694,-1.422760253,-457.7283426,-456.3055823
961,45.34793494,2760.268317,411.3195184,488.250516,42016.5451,62.6743058,67.6870161,-1.48393511,-11.74123897,62.57422661,1.47130094,-1.349031259,-457.66567,-1.3849926,-457.7016314,-1.419820555,-457.7364593,-456.3166388
962,45.70689396,2762.111908,411.5526562,488.31759,42037.8837,62.9495599,68.5168941,-1.82419177,-13.94575168,62.32988231,1.61468556,-1.34782869,-457.6523837,-1.3844015,-457.6889565,-1.419062356,-457.7236173,-456.304555
963,45.29420238,2759.588639,411.3370014,488.214371,42002.4709,62.7200556,67.826813,-1.08057586,-12.38117134,62.70478061,1.49611665,-1.345965692,-457.6496859,-1.3818354,-457.6855556,-1.416373185,-457.7200934,-456.3037202
964,46.12873839,2762.389764,411.8163022,488.173487,42018.4453,62.9806824,68.6255688,-1.46967935,-13.68894866,61.27756487,1.63160343,-1.34415739,-457.6654652,-1.3804922,-457.7018,-1.414361642,-457.7356695,-456.3213078
965,45.1346268,2760.635675,411.3448581,488.345561,42016.7855,62.6664569,67.6233987,-1.47341354,-11.80029496,62.26766518,1.47505009,-1.343431467,-457.6667588,-1.3794862,-457.7028135,-1.413646594,-457.7369739,-456.3233273
966,45.79035082,2760.438473,411.5428686,488.113913,42002.5728,62.7512663,67.8749482,-0.85819646,-12.06745391,61.20853768,1.52366012,-1.345380199,-457.6538409,-1.3819348,-457.6903955,-1.41619873,-457.7246594,-456.3084607
967,45.26740474,2760.933527,411.3406473,488.31896,42022.4758,62.6296602,67.4853005,-1.59563778,-11.18924883,61.94745512,1.46133878,-1.346017218,-457.6582601,-1.3825486,-457.6947915,-1.417004875,-457.7292478,-456.3122429
968,45.60195628,2761.710146,411.5362943,488.306907,42030.5822,62.647384,67.5696759,-1.60490152,-10.7726104,61.00349615,1.46431712,-1.347963859,-457.6434495,-1.3842466,-457.6797322,-1.418779543,-457.7142651,-456.2954856
969,45.61010108,2760.376983,411.515417,488.173766,42003.3822,62.8931802,68.3417591,-1.0289893,-13.72482914,62.36915453,1.58716628,-1.343996896,-457.6634655,-1.3801141,-457.6995827,-1.414203127,-457.7336718,-456.3194686
970,45.17839967,2759.300652,411.2444689,488.223962,42003.8471,62.8013473,68.0536334,-1.03616251,-13.12996895,63.20071796,1.54014565,-1.347972766,-457.6589819,-1.3835975,-457.6946067,-1.418364921,-457.7293741,-456.3110091
971,45.51790561,2760.207962,411.3301361,488.213967,42020.7793,62.7046779,67.7515148,-1.4749904,-12.11593015,62.65466496,1.48585813,-1.352486399,-457.6657655,-1.3881847,-457.7014638,-1.423421135,-457.7367002,-456.3132791
972,44.94116778,2758.977766,411.0836973,488.307381,42018.0285,62.5376256,67.2543882,-1.36222711,-10.77517315,63.16003045,1.40110893,-1.352264801,-457.6450086,-1.3879281,-457.6806719,-1.423341319,-457.7160852,-456.2927438
973,44.96445156,2759.601831,411.1417941,488.323678,42016.4681,62.6552603,67.6282061,-1.46773347,-11.59856714,63.16859679,1.46301442,-1.349985051,-457.6083804,-1.3864913,-457.6448866,-1.421890246,-457.6802856,-456.2583953
974,45.85910433,2762.360004,411.6568516,488.303375,42037.3109,62.6374308,67.5443086,-1.9043129,-10.74732377,60.86220148,1.45551434,-1.348597022,-457.6712977,-1.3845951,-457.7072958,-1.418955864,-457.7416566,-456.3227007
975,45.81006251,2760.742327,411.6568301,488.124985,41996.3932,62.8070996,68.0719648,-0.64331322,-12.56564304,60.66999645,1.55131555,-1.342373045,-457.6506847,-1.3787539,-457.6870655,-1.412701285,-457.7210129,-456.3083117
976,45.99784944,2762.542674,411.8184428,488.216056,42015.9488,63.0181779,68.7131823,-1.34202397,-13.66016716,60.93634094,1.65909085,-1.341295227,-457.6573951,-1.3781914,-457.6942912,-1.411672119,-457.727772,-456.3160999
977,45.32282661,2760.128896,411.3283831,488.252477,42015.5012,62.870195,68.2903217,-1.18187223,-12.99211253,62.64416335,1.57537766,-1.347511985,-457.6427837,-1.3838669,-457.6791386,-1.418547594,-457.7138193,-456.2952717
978,45.92384613,2762.141193,411.6957803,488.21841,42022.2775,62.9609588,68.5768272,-1.20895968,-13.03762882,60.82564539,1.62186799,-1.345848548,-457.6416634,-1.3825321,-457.6783469,-1.416806725,-457.7126215,-456.2958148
979,45.81084522,2762.024665,411.6567991,488.230184,42019.5174,62.7085402,67.7531413,-1.43921178,-11.84320386,60.68021512,1.4962001,-1.343981443,-457.6418603,-1.3810459,-457.6789248,-1.415213666,-457.7130926,-456.2978789
980,45.12437591,2759.696889,411.1245966,488.306517,42027.0277,62.6639762,67.6558974,-1.84582189,-11.55694674,63.77824389,1.46023871,-1.35465709,-457.6573756,-1.3902761,-457.6929946,-1.425934147,-457.7286527,-456.3027185
981,44.44209871,2756.062218,410.6653924,488.192901,41991.8733,62.6198013,67.5195308,-0.91052362,-12.49491251,65.83012043,1.44450532,-1.35644616,-457.6445794,-1.3914739,-457.6796072,-1.427762004,-457.7158953,-456.2881333
982,45.91340508,2762.095747,411.7483647,488.20877,42014.2982,62.7982671,68.0278572,-1.37154129,-12.30675391,60.72082493,1.54143912,-1.342833345,-457.6636798,-1.3795205,-457.7003669,-1.413311731,-457.7341582,-456.3208464
983,45.42404,2760.658303,411.2518233,488.30193,42038.4005,62.6318439,67.5893097,-1.72445953,-11.09181575,62.2883585,1.44202254,-1.354730362,-457.6381771,-1.3906705,-457.6741173,-1.426347893,-457.7097947,-456.2834468
984,45.16594836,2758.856592,411.191774,488.204373,42003.2804,62.6051286,67.4603848,-0.94150325,-11.61639502,62.69362587,1.43874621,-1.35093466,-457.6099895,-1.3867421,-457.645797,-1.422321162,-457.681376,-456.2590548
985,45.95876049,2762.644304,411.6826289,488.264156,42035.7551,62.8447994,68.1617553,-1.96519573,-12.5433106,61.45436504,1.56695912,-1.346458438,-457.6598207,-1.3832985,-457.6966608,-1.417574129,-457.7309364,-456.3133623
986,45.71715628,2761.32672,411.7370004,488.202716,41998.682,62.7804039,67.9477128,-1.0182232,-12.6113187,60.90350929,1.54146595,-1.339583065,-457.6436182,-1.3763223,-457.6803575,-1.409743937,-457.7137791,-456.3040351
987,45.42802702,2760.335332,411.3978272,488.233016,42009.1296,62.6695572,67.6582404,-1.18948116,-11.59402552,61.76784697,1.47217137,-1.343955489,-457.6785503,-1.3803443,-457.7149392,-1.414521779,-457.7491166,-456.3345949
988,45.23211132,2759.96878,411.2691554,488.254224,42012.0559,62.4606169,67.0097958,-1.31155027,-9.78272197,61.57586346,1.36198248,-1.348289511,-457.6782535,-1.3839687,-457.7139326,-1.418714673,-457.7486786,-456.3299639
989,45.41314531,2760.259239,411.3686318,488.244635,42015.9557,62.7446131,67.8719174,-1.36896031,-12.87803506,62.66551465,1.5093812,-1.346109047,-457.6798156,-1.3820986,-457.7158051,-1.416634908,-457.7503414,-456.3337065
990,45.21914878,2759.904007,411.2313089,488.271101,42016.3384,62.7882911,67.997666,-1.45668802,-12.75839904,63.36269697,1.53346714,-1.348659712,-457.6678753,-1.384706,-457.7039215,-1.419521929,-457.7387375,-456.3192155
991,44.99243702,2759.126214,411.1517806,488.293882,42010.0989,62.7579262,67.9390365,-1.17921046,-12.77225627,63.56815204,1.51369221,-1.346596551,-457.6739567,-1.3824552,-457.7098154,-1.417133424,-457.7444936,-456.3273602
992,45.46166788,2760.678492,411.4162017,488.230811,42012.0998,62.8647205,68.2909174,-1.28894321,-12.79497826,62.29929977,1.56739542,-1.34557629,-457.6782041,-1.3818535,-457.7144814,-1.416214115,-457.748842,-456.3326278
